Date,Close,High,Low,Open,Volume,Ticker
,AAPL,AAPL,AAPL,AAPL,AAPL,
2025-01-16,133.54844665527344,138.72760318445665,133.46845773799356,138.61762033023757,209235600,NVDA
2025-01-17,137.68777465820312,138.47764040694682,135.43813790068955,136.6679350563591,201188800,NVDA
2025-01-21,140.80726623535156,141.80710479535009,137.06786452867982,139.1375376709131,197749000,NVDA
2025-01-22,147.04627990722656,147.76614971080585,143.64681928959496,144.63666506104835,237651400,NVDA
2025-01-23,147.1962432861328,147.20623618008437,143.6968081059284,145.02659530516527,155915500,NVDA
2025-01-24,142.5969696044922,148.9459505211395,141.8570988390214,148.34604128656673,234657600,NVDA
2025-01-27,118.40088653564453,128.37927160601726,116.68116290346629,124.77986175863892,818830900,NVDA
2025-01-28,128.9691925048828,128.97918539907013,116.23124265613879,121.79034308969104,579666400,NVDA
2025-01-29,123.6800308227539,126.86951837337095,120.03062606319732,126.47958193260648,467120600,NVDA
2025-01-30,124.62987518310547,124.97981714548027,118.08092971341723,123.08012239923644,392925500,NVDA
2025-01-31,120.05062103271484,127.82936416140842,119.17076580619347,123.7600213429819,388161100,NVDA
2025-02-03,116.64117431640625,118.55086206886682,112.99176191394916,114.73147893578255,371235700,NVDA
2025-02-04,118.63085174560547,121.18043560579926,116.6811618932845,116.94112206589325,256550000,NVDA
2025-02-05,124.80985260009766,124.97982332906605,120.74050985762979,121.74034844426231,262230800,NVDA
2025-02-06,128.65921020507812,128.74920726442895,125.18977703531333,127.39941919373811,251483600,NVDA
2025-02-07,129.81903076171875,130.34894396083934,124.97981594966575,129.19913575663247,228186300,NVDA
2025-02-10,133.54844665527344,134.97820850379568,129.93902876577076,130.0689974070653,216989100,NVDA
2025-02-11,132.77857971191406,134.45830137072844,130.99886808260132,132.5586139818797,178902400,NVDA
2025-02-12,131.11883544921875,132.21866402899062,129.0591703419428,129.9990210816885,160278600,NVDA
2025-02-13,135.26815795898438,136.477969382041,131.1488277944593,131.5387642395835,197430000,NVDA
2025-02-14,138.8275909423828,139.22752026611062,135.4781256449407,136.45796316750187,195479600,NVDA
2025-02-18,139.37750244140625,143.41685915221993,137.90773839766058,141.2472111010542,219176600,NVDA
2025-02-19,139.20751953125,141.33718056281413,137.1978495021305,139.48747310974449,167536000,NVDA
2025-02-20,140.08738708496094,140.637301367124,136.7679156045049,140.0073981660712,143903600,NVDA
2025-02-21,134.40829467773438,141.4371740194045,134.00836534323213,140.0173897923713,228217600,NVDA
2025-02-24,130.25897216796875,138.56762852998253,130.0590074983429,136.53795738344377,251381100,NVDA
2025-02-25,126.60955810546875,130.17898157227808,124.41991677706234,129.9590158616247,271428700,NVDA
2025-02-26,131.25881958007812,133.70842127410083,128.4692763992483,129.96903440656757,322553800,NVDA
2025-02-27,120.13060760498047,134.98820197149917,119.99063081322677,134.97820907791893,443175800,NVDA
2025-02-28,124.89983367919922,125.06980440717122,116.38121232741895,118.00094594624423,389091100,NVDA
2025-03-03,114.04158782958984,123.68003128569312,112.26187634904674,123.49006713958599,411381400,NVDA
2025-03-04,115.97127532958984,119.29073912641502,110.09222719636827,110.63214094760745,398163300,NVDA
2025-03-05,117.28106689453125,118.26090441787001,114.49151637878758,117.56102047262804,284337900,NVDA
2025-03-06,110.55215454101562,115.33138186500223,110.20221255397621,113.51167590423404,321181900,NVDA
2025-03-07,112.67181396484375,113.46168737204893,107.54263707893918,111.232043943795,341755500,NVDA
2025-03-10,106.96273040771484,111.83193921740828,105.44297155454524,109.88225711490554,366487400,NVDA
2025-03-11,108.74244689941406,112.2218809117277,104.75308544348755,106.97272832797886,354865700,NVDA
2025-03-12,115.73196411132812,116.75189758318456,112.87216201952944,114.1120814413496,323857500,NVDA
2025-03-13,115.57197570800781,117.75182462929007,113.7820990939805,117.02187196535417,299033100,NVDA
2025-03-14,121.66155242919922,121.87153693655638,118.1418001271865,118.6017672807591,277593500,NVDA
2025-03-17,119.52169799804688,122.88146527258023,118.02180216580395,122.73147416358299,255501500,NVDA
2025-03-18,115.42198181152344,119.01172876569431,114.53204424682897,117.99180297800854,299686900,NVDA
2025-03-19,117.51183319091797,120.44162996547794,115.67196466720779,117.26185055700965,273426200,NVDA
2025-03-20,118.52176666259766,120.19164884723557,116.46191217445423,116.54190844924116,248829700,NVDA
2025-03-21,117.69182586669922,117.98180664950618,115.41198537165405,116.93188412092742,266498500,NVDA
2025-03-24,121.40157318115234,122.21151449504808,119.33170959432591,119.87167301321132,228452500,NVDA
2025-03-25,120.68162536621094,121.28158219452679,118.9117439494844,120.5416356938994,167447200,NVDA
2025-03-26,113.75210571289062,118.83174729689935,112.70217554499752,118.72176195088541,293463300,NVDA
2025-03-27,111.4222640991211,114.4420510740887,110.6523209143036,111.34226782232153,236902100,NVDA
2025-03-28,109.66238403320312,112.86216644188174,109.06242721559616,111.48225736963437,229872500,NVDA
2025-03-31,108.37247467041016,110.95229742526604,103.642807248706,105.12270025073305,299212700,NVDA
2025-04-01,110.14234924316406,110.19234119227177,106.46260459302538,108.51245759918966,222614000,NVDA
2025-04-02,110.4123306274414,111.97222748899677,106.78258544027105,107.28255072037597,220601200,NVDA
2025-04-03,101.79293060302734,105.62265871984647,101.59293992049946,103.50281088710224,338769400,NVDA
2025-04-04,94.30345153808594,100.12304726897904,92.10360729078229,98.90313835695446,532273800,NVDA
2025-04-07,97.63321685791016,101.7429319683666,86.61398571543218,87.45392370324234,611041300,NVDA
2025-04-08,96.29331970214844,105.84265234199715,94.45344343361101,103.80279300527448,476243400,NVDA
2025-04-09,114.32205963134766,115.0920027848049,97.52322363090776,98.88312976565122,612918300,NVDA
2025-04-10,107.56253051757812,110.85230299023063,99.14311699545735,109.36240858521514,437812400,NVDA
2025-04-11,110.92229461669922,111.54225429514813,107.47253732050476,108.49246311009279,313417300,NVDA
2025-04-14,110.70230865478516,114.282061802319,109.06242318709587,114.10207400079875,264705000,NVDA
2025-04-15,112.19220733642578,113.61211454925541,110.49232841239639,110.96229700273265,228966900,NVDA
2025-04-16,104.48274230957031,106.78258565420647,100.44302192276541,104.54274333093115,397016900,NVDA
2025-04-17,101.48294830322266,104.46274466720584,100.04305351417702,104.44274178425454,292517500,NVDA
2025-04-21,96.90327453613281,99.43309764026857,95.03340163666236,98.76313836502491,288501100,NVDA
2025-04-22,98.88313293457031,99.80306722318255,97.2732441150665,98.77313996214224,241004800,NVDA
2025-04-23,102.70286560058594,104.79272441151089,102.01291108169299,104.51273745001276,247526000,NVDA
2025-04-24,106.422607421875,106.53260039132012,103.10283834219908,103.47281538750215,220815000,NVDA
2025-04-25,111.0022964477539,111.9122293136747,105.72266417620379,106.84258154964476,251064700,NVDA
2025-04-28,108.72245025634766,110.36233572086073,106.01263179735646,109.68238265297498,207708500,NVDA
2025-04-29,109.0124282836914,110.19234667117642,107.43254376799985,107.66252352883211,170444300,NVDA
2025-04-30,108.91243743896484,108.91243743896484,104.07277707156662,104.46274938923446,235044600,NVDA
2025-05-01,111.60224914550781,114.93201970345093,111.29227311666197,113.07214827264656,236121500,NVDA
2025-05-02,114.49205017089844,115.39198920893173,113.36213137411846,114.17207269391602,190194800,NVDA
2025-05-05,113.81209564208984,114.6620350893898,112.65218016349414,112.90216280263321,133163200,NVDA
2025-05-06,113.53211975097656,114.73203340369881,110.81230733401684,111.47226518321953,158525600,NVDA
2025-05-07,117.05187225341797,117.67183196470502,112.27220526080853,113.04215608614977,206758800,NVDA
2025-05-08,117.36185455322266,118.67176116768113,115.84195580422112,118.24179071447391,198428100,NVDA
2025-05-09,116.64189910888672,118.2217911942619,115.20199668891294,117.34184743589364,132972200,NVDA
2025-05-12,122.99146270751953,122.99146270751953,120.27165027906005,121.96153541928634,225023300,NVDA
2025-05-13,129.9209747314453,131.21089374180312,124.46136223351174,124.97132897244262,330430100,NVDA
2025-05-14,135.33059692382812,135.43059608188196,131.67084745036084,133.19074615794872,281180800,NVDA
2025-05-15,134.8206329345703,136.29053200968949,132.65078555171073,134.2806619130786,226632600,NVDA
2025-05-16,135.39059448242188,136.34054073998118,133.45074197294815,136.21054488205627,226542500,NVDA
2025-05-19,135.5605926513672,135.86055961165334,132.38080555276906,132.38080555276906,193154600,NVDA
2025-05-20,134.37066650390625,134.5706495538956,132.610779045451,134.28066116234166,161514200,NVDA
2025-05-21,131.7908477783203,137.39044962876582,130.58092511560693,133.0507547616815,270608700,NVDA
2025-05-22,132.82078552246094,134.2406851659139,131.54087555490528,132.22082104991222,187344000,NVDA
2025-05-23,131.2808837890625,132.67078673422913,129.15104195341007,129.99098000853303,198821300,NVDA
2025-05-27,135.49058532714844,135.65057787204648,133.300735049259,134.14067302338051,192953600,NVDA
2025-05-28,134.80064392089844,137.24047706552236,134.7806410364111,136.0205604932104,304021100,NVDA
2025-05-29,139.1803436279297,143.48004828952517,137.90043367160317,142.24012884407688,369241900,NVDA
2025-05-30,135.12062072753906,139.61029915281162,132.91076748843994,138.7103677567503,333170900,NVDA
2025-06-02,137.37046813964844,138.11040700485356,135.39059460313518,135.48059995132564,197663100,NVDA
2025-06-03,141.21018981933594,141.9901344074345,137.94041273370485,138.77035689954903,225578800,NVDA
2025-06-04,141.91014099121094,142.38010956756776,139.53030141372145,142.18012651028872,167120800,NVDA
2025-06-05,139.98028564453125,143.99000172763624,138.82036252431462,142.16012695808664,231397900,NVDA
2025-06-06,141.7101593017578,143.26005471165655,141.50016717206393,142.50009772583994,153986200,NVDA
2025-06-09,142.62010192871094,144.98993249459744,141.9301473949137,143.18006060607402,185114500,NVDA
2025-06-10,143.95001220703125,144.279975869788,141.52017297716907,142.68009610535242,155881900,NVDA
2025-06-11,142.8300018310547,144.99000549316406,141.8699951171875,144.61000061035156,167694000,NVDA
2025-06-12,145.0,145.0,141.85000610351562,141.97000122070312,162365000,NVDA
2025-06-13,141.97000122070312,143.5800018310547,140.85000610351562,142.47999572753906,180820600,NVDA
2025-06-16,144.69000244140625,146.17999267578125,143.1999969482422,143.35000610351562,183133700,NVDA
2025-06-17,144.1199951171875,145.22000122070312,143.77999877929688,144.49000549316406,139108000,NVDA
2025-06-18,145.47999572753906,145.64999389648438,143.1199951171875,144.00999450683594,161494100,NVDA
2025-06-20,143.85000610351562,146.1999969482422,142.64999389648438,145.4499969482422,242956200,NVDA
2025-06-23,144.1699981689453,144.77999877929688,142.02999877929688,142.5,154308900,NVDA
2025-06-24,147.89999389648438,147.9600067138672,145.5,145.55999755859375,187566100,NVDA
2025-06-25,154.30999755859375,154.4499969482422,149.25999450683594,149.27000427246094,269146500,NVDA
2025-06-26,155.02000427246094,156.72000122070312,154.0,155.97999572753906,198145700,NVDA
2025-06-27,157.75,158.7100067138672,155.25999450683594,156.0399932861328,263234500,NVDA
2025-06-30,157.99000549316406,158.66000366210938,155.9600067138672,158.39999389648438,194580300,NVDA
2025-07-01,153.3000030517578,157.1999969482422,151.49000549316406,156.2899932861328,213143600,NVDA
2025-07-02,157.25,157.60000610351562,152.97000122070312,152.97999572753906,171224100,NVDA
2025-07-03,159.33999633789062,160.97999572753906,157.77000427246094,158.3699951171875,143716100,NVDA
2025-07-07,158.24000549316406,159.30999755859375,157.33999633789062,158.1999969482422,140139000,NVDA
2025-07-08,160.0,160.22000122070312,158.38999938964844,159.3300018310547,138133000,NVDA
2025-07-09,162.8800048828125,164.4199981689453,161.16000366210938,161.22000122070312,183656400,NVDA
2025-07-10,164.10000610351562,164.5,161.61000061035156,164.32000732421875,167704100,NVDA
2025-07-11,164.9199981689453,167.88999938964844,163.47000122070312,163.72000122070312,193633300,NVDA
2025-07-14,164.07000732421875,165.49000549316406,162.02000427246094,165.3699951171875,136975800,NVDA
2025-07-15,170.6999969482422,172.39999389648438,169.1999969482422,171.19000244140625,230627400,NVDA
2025-07-16,171.3699951171875,171.75,168.89999389648438,171.05999755859375,158831500,NVDA
2025-07-17,173.0,174.16000366210938,170.8300018310547,172.02000427246094,160841100,NVDA
2025-07-18,172.41000366210938,174.25,171.25999450683594,173.63999938964844,146456400,NVDA
2025-07-21,171.3800048828125,173.3800048828125,171.0,172.75,123126100,NVDA
2025-07-22,167.02999877929688,171.38999938964844,164.5800018310547,171.33999633789062,193114300,NVDA
2025-07-23,170.77999877929688,171.25999450683594,167.97000122070312,169.52999877929688,154082200,NVDA
2025-07-24,173.74000549316406,173.8300018310547,171.3000030517578,172.44000244140625,128984600,NVDA
2025-07-25,173.5,174.72000122070312,172.9600067138672,173.61000061035156,122316800,NVDA
2025-07-28,176.75,177.0,173.97000122070312,174.02000427246094,140023500,NVDA
2025-07-29,175.50999450683594,179.3800048828125,175.02000427246094,177.9600067138672,154077500,NVDA
2025-07-30,179.27000427246094,179.88999938964844,176.0399932861328,176.50999450683594,174312200,NVDA
2025-07-31,177.8699951171875,183.3000030517578,175.92999267578125,182.89999389648438,221685400,NVDA
2025-08-01,173.72000122070312,176.5399932861328,170.88999938964844,174.08999633789062,204529000,NVDA
2025-08-04,180.0,180.1999969482422,174.52000427246094,175.16000366210938,148174600,NVDA
2025-08-05,178.25999450683594,180.25999450683594,175.89999389648438,179.6199951171875,156407600,NVDA
2025-08-06,179.4199981689453,179.89999389648438,176.25,176.3300018310547,137192300,NVDA
2025-08-07,180.77000427246094,183.8800048828125,178.8000030517578,181.57000732421875,151878400,NVDA
2025-08-08,182.6999969482422,183.3000030517578,180.39999389648438,181.5500030517578,123396700,NVDA
2025-08-11,182.05999755859375,183.83999633789062,180.25,182.0500030517578,138323200,NVDA
2025-08-12,183.16000366210938,184.47999572753906,179.4600067138672,182.9600067138672,145485700,NVDA
2025-08-13,181.58999633789062,183.97000122070312,179.35000610351562,182.6199951171875,179871700,NVDA
2025-08-14,182.02000427246094,183.02000427246094,179.4600067138672,179.75,129554000,NVDA
2025-08-15,180.4499969482422,181.89999389648438,178.0399932861328,181.8800048828125,156602200,NVDA
2025-08-18,182.00999450683594,182.94000244140625,180.58999633789062,180.60000610351562,132008000,NVDA
2025-08-19,175.63999938964844,182.5,175.49000549316406,182.42999267578125,185229200,NVDA
2025-08-20,175.39999389648438,176.0,168.8000030517578,175.1699981689453,215142700,NVDA
2025-08-21,174.97999572753906,176.89999389648438,173.80999755859375,174.85000610351562,140040900,NVDA
2025-08-22,177.99000549316406,178.58999633789062,171.1999969482422,172.61000061035156,172789400,NVDA
2025-08-25,179.80999755859375,181.91000366210938,176.57000732421875,178.35000610351562,163012800,NVDA
2025-08-26,181.77000427246094,182.38999938964844,178.80999755859375,180.05999755859375,168688200,NVDA
2025-08-27,181.60000610351562,182.49000549316406,179.10000610351562,181.97999572753906,235518900,NVDA
2025-08-28,180.1699981689453,184.47000122070312,176.41000366210938,180.82000732421875,281787800,NVDA
2025-08-29,174.17999267578125,178.14999389648438,173.14999389648438,178.11000061035156,243257900,NVDA
2025-09-02,170.77999877929688,172.3800048828125,167.22000122070312,170.0,231164900,NVDA
2025-09-03,170.6199951171875,172.41000366210938,168.8800048828125,171.05999755859375,164424900,NVDA
2025-09-04,171.66000366210938,171.86000061035156,169.41000366210938,170.57000732421875,141670100,NVDA
2025-09-05,167.02000427246094,169.02999877929688,164.07000732421875,168.02999877929688,223991400,NVDA
2025-09-08,168.30999755859375,170.9600067138672,167.4499969482422,167.55999755859375,161280781,NVDA
2024-01-02,137.34628295898438,138.61865088876826,135.66635564773884,137.72402240207782,23711200,GOOGL
2024-01-03,138.09181213378906,138.79758606869683,136.26278512567,136.43176983282882,24212100,GOOGL
2024-01-04,135.57691955566406,138.33041063343282,135.53716468682427,137.5948166333857,27137700,GOOGL
2024-01-05,134.92083740234375,136.34232030293649,134.34429326910825,135.9347608896078,22513900,GOOGL
2024-01-08,138.0122833251953,138.18126802755836,135.4476625165021,135.47748245410608,21404000,GOOGL
2024-01-09,140.10971069335938,140.64649992811707,137.3264001150245,137.67431962524975,24759600,GOOGL
2024-01-10,141.43177795410156,142.14748679333994,140.0699502420222,140.15941005497154,21320200,GOOGL
2024-01-11,141.2329864501953,144.3542666130374,139.8015686385795,142.6345843213877,24008700,GOOGL
2024-01-12,141.799560546875,142.34628465746482,140.9745220874098,141.8194455603022,18785500,GOOGL
2024-01-16,141.64053344726562,143.4894454306052,140.60672504377365,141.1534491833298,22670500,GOOGL
2024-01-17,140.62661743164062,140.99440679579797,138.07193139459451,140.50733767414584,20968600,GOOGL
2024-01-18,142.62461853027344,143.3502774482293,141.14351109286378,141.20315096714583,25746400,GOOGL
2024-01-19,145.50733947753906,145.57691427522653,143.51926276454773,143.87711717959903,34271900,GOOGL
2024-01-22,145.1196746826172,147.50536082819642,144.97055981862937,146.22305793770767,32200400,GOOGL
2024-01-23,146.16342163085938,146.30258642106327,144.63260893861647,145.02028336617195,21636100,GOOGL
2024-01-24,147.81349182128906,148.9566449642349,147.2170779434145,147.65444205339423,25233500,GOOGL
2024-01-25,150.964599609375,152.1375727515736,148.64848842992274,149.17534271068604,29149100,GOOGL
2024-01-26,151.28271484375,151.63061920219218,150.1097415799662,150.19921656843243,26115500,GOOGL
2024-01-29,152.59481811523438,152.86321271051057,150.52721657496457,151.15346557466864,27784300,GOOGL
2024-01-30,150.55706787109375,152.70417936075472,150.28867324695258,151.8890757322313,36331800,GOOGL
2024-01-31,139.26478576660156,143.14152945556077,139.03614601400025,142.7637900102388,71910000,GOOGL
2024-02-01,140.31846618652344,142.2071331063445,139.950661659156,141.2727345701597,40466500,GOOGL
2024-02-02,141.53118896484375,141.7697484679074,135.68623845463344,138.42977891461894,62499600,GOOGL
2024-02-05,142.8234405517578,144.6027779128035,141.92881199298876,141.96858202589868,38505400,GOOGL
2024-02-06,143.24095153808594,144.49343456686728,142.33637287783208,143.78766056974678,29128200,GOOGL
2024-02-07,144.67234802246094,144.75187291787591,143.07194552581365,143.8969992519434,25208900,GOOGL
2024-02-08,145.04014587402344,145.45764017984033,144.23497720081787,144.9606209822742,22563800,GOOGL
2024-02-09,148.11172485351562,148.54910418597495,145.30852922338417,145.805548434302,26829500,GOOGL
2024-02-12,146.65049743652344,148.44970467927382,146.49144763760688,147.53519108723918,21564100,GOOGL
2024-02-13,144.27474975585938,145.7956274734982,142.83339693972232,144.05606006868558,27837700,GOOGL
2024-02-14,145.06996154785156,145.64650562021833,143.23098450378816,145.20912631236618,22704200,GOOGL
2024-02-15,141.9188690185547,142.6643978311811,139.62264270251694,142.2866583790805,37590700,GOOGL
2024-02-16,139.6822967529297,142.33637777502577,139.3045572625034,142.13757310505238,31468900,GOOGL
2024-02-20,140.27870178222656,141.2329853719594,138.6584294162402,138.8274141332904,25144700,GOOGL
2024-02-21,141.70018005371094,141.83934482604272,139.84131789092322,140.60673172265933,23223300,GOOGL
2024-02-22,143.23098754882812,144.13556612131504,141.94868470338366,144.0659761536674,27191900,GOOGL
2024-02-23,143.10177612304688,143.8174698235782,142.57492181155052,142.8134964902759,19493800,GOOGL
2024-02-26,136.74984741210938,141.59080876790532,136.57091264235652,141.2925942635304,53641800,GOOGL
2024-02-27,138.0520477294922,138.4198370568381,136.2727106298984,137.19717416142294,33099200,GOOGL
2024-02-28,135.5669708251953,137.18724321039747,134.602752299903,137.07789837244195,37328600,GOOGL
2024-02-29,137.6345672607422,138.03217656436829,135.58683536038203,136.46159402974666,42133000,GOOGL
2024-03-01,136.3224334716797,138.0421157563767,136.1037437975768,137.60473640817094,31151100,GOOGL
2024-03-04,132.55502319335938,134.85124940963942,131.12360550845185,134.85124940963942,55999400,GOOGL
2024-03-05,131.8790740966797,132.44568327120132,129.89099727574325,131.09379042625164,40194800,GOOGL
2024-03-06,130.6166229248047,132.78363424587957,130.06991400924693,132.32636996673963,35318600,GOOGL
2024-03-07,133.57888793945312,134.1355470286606,130.82539726481338,131.99835532166875,37738200,GOOGL
2024-03-08,134.60275268554688,137.26676850108,133.20115480441683,133.4099095566839,39370400,GOOGL
2024-03-11,136.84927368164062,138.27075657412078,135.31846111910065,135.31846111910065,32437800,GOOGL
2024-03-12,137.67433166503906,138.54909039502593,136.21309386282178,136.21309386282178,27563400,GOOGL
2024-03-13,138.95660400390625,140.24885679697437,138.1613855169293,138.17132043927936,23347200,GOOGL
2024-03-14,142.2469024658203,142.73397157906638,139.6226416714672,140.34828546340808,42753400,GOOGL
2024-03-15,140.3383331298828,142.326409917111,139.19519504435547,141.65047109000807,49475400,GOOGL
2024-03-18,146.7996063232422,151.24295987150686,146.2926521212949,147.7240700654103,69273700,GOOGL
2024-03-19,146.15345764160156,147.90295968023258,145.2091242410213,147.27672583276063,24070400,GOOGL
2024-03-20,147.853271484375,147.97255123416053,145.86519475956715,147.1176776357803,21311500,GOOGL
2024-03-21,146.72007751464844,149.47355302951823,146.0242384832815,148.5789245146502,24755600,GOOGL
2024-03-22,149.8711700439453,150.67633870083418,148.09183285873635,148.23099762452182,29211800,GOOGL
2024-03-25,149.17535400390625,149.48350348939044,146.9387675434042,149.04612415470731,19229300,GOOGL
2024-03-26,149.77175903320312,151.35227639748427,149.08587013267535,149.32444480132642,22149100,GOOGL
2024-03-27,149.97056579589844,150.73597959681047,148.01230897049075,150.2787152673791,22879200,GOOGL
2024-03-28,150.03021240234375,150.52723161549852,149.27474865876468,149.95070267592294,24485400,GOOGL
2024-04-01,154.56304931640625,154.8115589373722,149.71213666144715,149.79166156029507,31730800,GOOGL
2024-04-02,153.63856506347656,153.77772982586725,151.24292899791672,152.58488683854392,24586000,GOOGL
2024-04-03,153.99642944335938,154.15547923004885,151.8194828874924,152.6843066227274,24705000,GOOGL
2024-04-04,149.63259887695312,153.847327146,149.5530739849535,152.58489413321703,34724700,GOOGL
2024-04-05,151.59085083007812,152.5053643067505,148.70814563552008,149.13557485238817,23459200,GOOGL
2024-04-08,153.92684936523438,154.34434366511644,151.70019793137476,151.8691826360064,20702000,GOOGL
2024-04-09,155.6664276123047,157.61473448376785,154.2648297550495,155.15945829450177,31079500,GOOGL
2024-04-10,155.2091522216797,155.6763514742328,153.75784951139988,155.2787421889128,22838600,GOOGL
2024-04-11,158.4596710205078,158.72805047789922,155.52726066236747,155.97457492584263,27166400,GOOGL
2024-04-12,156.7896728515625,159.26483393218646,156.20319383484278,157.01831260478323,25353700,GOOGL
2024-04-15,153.93678283691406,158.29067575834455,153.6683882295846,157.9129363234232,27136500,GOOGL
2024-04-16,153.47952270507812,154.7220707035578,152.51530424483212,153.270783135314,20779500,GOOGL
2024-04-17,154.54315185546875,156.14355429233336,153.658458282781,154.69225154891296,21763100,GOOGL
2024-04-18,155.07994079589844,156.00440448739968,153.6982278887579,154.41393682158994,19883000,GOOGL
2024-04-19,153.17138671875,155.42785832971614,151.39206450205657,155.26880853162524,32615600,GOOGL
2024-04-22,155.3483123779297,156.70020514284732,153.141546023905,153.39005561181028,26446200,GOOGL
2024-04-23,157.31651306152344,158.02228700536767,155.34832125977468,156.02427526479107,21151600,GOOGL
2024-04-24,158.1813507080078,158.61873007306042,156.23302858217997,156.55112818142686,22779100,GOOGL
2024-04-25,155.0699920654297,155.55707634707693,149.9705701649595,150.42783450771225,57109700,GOOGL
2024-04-26,170.92491149902344,173.66846737746812,168.63861998959396,173.3304827708815,64665300,GOOGL
2024-04-29,165.1594696044922,168.53920917333764,164.22508627485573,168.05212491015862,45610000,GOOGL
2024-04-30,161.8095703125,167.09786190634827,161.63065068019893,164.6227008180937,33562900,GOOGL
2024-05-01,162.88314819335938,166.1237082225832,162.11773430617762,163.32052755746324,33493200,GOOGL
2024-05-02,165.62667846679688,165.736023300885,162.91295779802104,163.80758631850716,24294500,GOOGL
2024-05-03,166.2429962158203,166.95870511487095,162.0779726740132,166.56108063327446,34662400,GOOGL
2024-05-06,167.09786987304688,167.13762473729062,165.04020299654744,166.46168587038568,21871300,GOOGL
2024-05-07,170.22906494140625,170.736019032057,167.38611469538,167.49545951898952,28039700,GOOGL
2024-05-08,168.37022399902344,169.13562262324956,167.7340400488051,167.99248456464255,19569100,GOOGL
2024-05-09,168.94676208496094,169.67240582249744,167.17735989432276,168.38015295347512,15346700,GOOGL
2024-05-10,167.6445770263672,168.8374352899596,165.1992509552131,167.02827804658122,29799900,GOOGL
2024-05-13,168.13165283203125,168.27081760004594,163.02229610945983,163.2807406306808,31327600,GOOGL
2024-05-14,169.3245086669922,170.22908731137696,167.7936961031146,168.75791462861076,25127100,GOOGL
2024-05-15,171.4815673828125,171.62073215896464,169.49349048474016,169.61278541274416,26948400,GOOGL
2024-05-16,173.14158630371094,174.07598474600152,171.6604789228137,172.25689281069936,27867900,GOOGL
2024-05-17,175.01040649414062,175.21916124178375,172.65454022923242,173.14160936069476,24479300,GOOGL
2024-05-20,175.8652801513672,177.70425734469626,175.03029149650527,175.1396363323436,22554400,GOOGL
2024-05-21,176.7897186279297,177.08791798520096,174.76187199156018,175.84537010383463,16989400,GOOGL
2024-05-22,175.3284912109375,176.09388982914132,174.16546814708718,175.58693572474147,17880000,GOOGL
2024-05-23,172.51536560058594,177.18734299954818,171.9189364995175,176.01438498002162,21024900,GOOGL
2024-05-24,173.94679260253906,174.72214137466014,172.61476956136175,173.9368425107023,16579400,GOOGL
2024-05-28,175.34837341308594,176.21319716341736,173.33047660868388,173.41000150341682,20572200,GOOGL
2024-05-29,174.85133361816406,175.7857320615258,173.678375686503,174.3841343964832,23388700,GOOGL
2024-05-30,171.08395385742188,174.17541396451074,170.7658542810084,174.15552894902925,22931500,GOOGL
2024-05-31,171.47161865234375,172.02827771213177,168.429863670058,170.8354347028972,37638900,GOOGL
2024-06-03,172.1376190185547,173.4895117794549,170.13960739814942,171.5113700051915,27459100,GOOGL
2024-06-04,172.75392150878906,172.81357655191115,170.86525467444477,172.2469674009148,26879600,GOOGL
2024-06-05,174.36427307128906,175.59687093525568,172.89308537172246,174.15551834100538,22068500,GOOGL
2024-06-06,175.67640686035156,176.09390117932384,174.7022534494163,174.85135314625543,23251000,GOOGL
2024-06-07,173.41993713378906,176.80959637816048,173.26088735758623,175.9944928188086,19661400,GOOGL
2024-06-10,174.16632080078125,176.20644136738744,171.92716741467876,174.12652031097429,23726700,GOOGL
2024-06-11,175.76853942871094,175.98748006003564,172.9322879169248,175.3704738364273,21540600,GOOGL
2024-06-12,176.9329376220703,179.54031795801407,175.26104353053302,177.39072682440977,27864700,GOOGL
2024-06-13,174.31561279296875,175.8879979359013,174.03696379905477,175.26103010697918,20913300,GOOGL
2024-06-14,175.937744140625,176.20644680711712,173.31047136056654,173.38014120141796,18063600,GOOGL
2024-06-17,176.3855743408203,177.50017023272605,173.96728088613824,174.61415650465722,19618500,GOOGL
2024-06-18,174.2459259033203,176.5348411452888,173.26070819453116,176.2860463404059,21869900,GOOGL
2024-06-20,175.45010375976562,176.43532149280932,174.14642137972143,174.52457916649684,20160100,GOOGL
2024-06-21,178.76405334472656,179.97817324324066,175.75860776109087,176.14672706076468,57759000,GOOGL
2024-06-24,178.35601806640625,180.01796551402666,177.80866646743436,179.29148894733464,18298000,GOOGL
2024-06-25,183.14283752441406,183.401578664655,178.5550605403931,178.75409335482692,23130200,GOOGL
2024-06-26,182.9935760498047,183.6205286880091,181.60031590719578,181.74960191456344,19839000,GOOGL
2024-06-27,184.5161895751953,185.15310369188768,183.1328910161964,183.29210815644674,18848900,GOOGL
2024-06-28,181.2718963623047,184.23754149419085,181.08282505826105,183.43144872221652,29156600,GOOGL
2024-07-01,182.10784912109375,182.99355801066486,180.42599382640452,182.1476496079963,16006100,GOOGL
2024-07-02,184.34701538085938,184.675426365642,180.68474773241152,181.17239104652464,17372500,GOOGL
2024-07-03,184.92420959472656,185.1928970502459,183.11297612888922,183.95888453835914,10242100,GOOGL
2024-07-05,189.68118286132812,189.9399240156558,184.90431912869568,184.9640274577535,20967500,GOOGL
2024-07-08,188.1187286376953,189.25323235251997,186.87475460015818,188.98452970854757,21035900,GOOGL
